day,muscle_mass_kg,muscle_strength_index,bone_density_g_cm2,cardio_fitness_vo2max,immune_competence_index,cognitive_function_index,dna_damage_index
73,30.042660954335368,0.7036449999999962,1.0605642223661516,44.41251535257088,0.8270099999999987,0.85,0.02313524913825156
74,29.979871792940806,0.7030099999999961,1.0600339402549683,44.40452109980741,0.8273799999999987,0.85,0.02327254415548653
75,29.91721386089356,0.7023749999999961,1.0595039232848409,44.39652828600945,0.8277499999999987,0.85,0.0234070932723768
76,29.854686883924295,0.701739999999996,1.0589741713231986,44.38853691091797,0.8281199999999986,0.85,0.023538951406929264
77,29.79229058833689,0.701104999999996,1.058444684237537,44.380546974274004,0.8284899999999986,0.85,0.023668172378790677
78,29.730024701007263,0.7004699999999959,1.0579154618954183,44.372558475818636,0.8288599999999986,0.85,0.023794808931214863
79,29.667888949382156,0.6998349999999959,1.0573865041644706,44.36457141529299,0.8292299999999986,0.85,0.023918912752590563
80,29.605883061477947,0.6991999999999958,1.0568578109123883,44.35658579243824,0.8295999999999986,0.85,0.024040534497538752
81,29.544006765879455,0.6985649999999958,1.056329382006932,44.3486016069956,0.8299699999999985,0.85,0.024159723807587977
82,29.482259791738766,0.6979299999999957,1.0558012173159284,44.34061885870634,0.8303399999999985,0.85,0.024276529331436217
83,29.42064186877403,0.6972949999999957,1.0552733167072705,44.332637547311776,0.8307099999999985,0.85,0.02439099874480749
84,29.35915272726829,0.6966599999999956,1.0547456800489168,44.32465767255326,0.8310799999999985,0.85,0.02450317876991134
85,29.297792098068303,0.6960249999999956,1.0542183072088922,44.3166792341722,0.8314499999999985,0.85,0.024613115194513112
86,29.23655971258334,0.6953899999999955,1.0536911980552879,44.30870223191005,0.8318199999999984,0.85,0.024720852890622848
87,29.17545530278404,0.6947549999999955,1.0531643524562604,44.30072666550831,0.8321899999999984,0.85,0.02482643583281039
88,29.11447860120122,0.6941199999999954,1.0526377702800322,44.29275253470852,0.8325599999999984,0.85,0.02492990711615418
89,29.05362934092471,0.6934849999999954,1.0521114513948924,44.28477983925227,0.8329299999999984,0.85,0.025031308973831098
90,28.99290725560218,0.6928499999999953,1.051585395669195,44.27680857888121,0.8332999999999984,0.85,0.025130682794354476
91,28.93231207943797,0.6922149999999953,1.0510596029713604,44.26883875333701,0.8336699999999984,0.85,0.025228069138467386
92,28.871843547191943,0.6915799999999952,1.0505340731698747,44.26087036236141,0.8340399999999983,0.85,0.025323507755698037
93,28.81150139417831,0.6909449999999951,1.0500088061332897,44.25290340569619,0.8344099999999983,0.85,0.025417037600584075
94,28.75128535626448,0.6903099999999951,1.049483801730223,44.24493788308316,0.8347799999999983,0.85,0.025508696848572394
95,28.691195169869886,0.689674999999995,1.0489590598293579,44.23697379426421,0.8351499999999983,0.85,0.025598522911600946
96,28.631230571964856,0.689039999999995,1.0484345802994433,44.22901113898124,0.8355199999999983,0.85,0.025686552453368927
97,28.57139130006945,0.6884049999999949,1.0479103630092934,44.22104991697623,0.8358899999999982,0.85,0.02577282140430155
98,28.511677092252306,0.6877699999999949,1.0473864078277888,44.213090127991165,0.8362599999999982,0.85,0.025857364976215515
99,28.4520876871295,0.6871349999999948,1.046862714623875,44.20513177176813,0.8366299999999982,0.85,0.025940217676691205
100,28.392622823863398,0.6864999999999948,1.046339283266563,44.19717484804921,0.8369999999999982,0.85,0.02602141332315738
101,28.333282242161523,0.6858649999999947,1.0458161136249298,44.189219356576565,0.8373699999999982,0.85,0.026100985056694233
102,28.274065682275403,0.6852299999999947,1.0452932055681174,44.18126529709239,0.8377399999999982,0.85,0.026178965355560347
103,28.214972884999447,0.6845949999999946,1.0447705589653336,44.17331266933891,0.8381099999999981,0.85,0.02625538604844914
104,28.156003591669798,0.6839599999999946,1.0442481736858509,44.16536147305843,0.8384799999999981,0.85,0.026330278327480156
105,28.09715754416321,0.6833249999999945,1.043726049599008,44.15741170799328,0.8388499999999981,0.85,0.02640367276093055
106,28.03843448489591,0.6826899999999945,1.0432041865742083,44.149463373885844,0.8392199999999981,0.85,0.02647559930571194
107,27.979834156822477,0.6820549999999944,1.042682584480921,44.14151647047855,0.8395899999999981,0.85,0.026546087319597702
108,27.921356303434717,0.6814199999999944,1.0421612431886806,44.133570997513864,0.839959999999998,0.85,0.026615165573205746
109,27.863000668760538,0.6807849999999943,1.0416401625670861,44.125626954734315,0.840329999999998,0.85,0.02668286226174163
110,27.80476699736283,0.6801499999999943,1.0411193424858027,44.117684341882466,0.840699999999998,0.85,0.026749205016506798
111,27.74665503433834,0.6795149999999942,1.04059878281456,44.10974315870093,0.841069999999998,0.85,0.026814220916176662
112,27.68866452531657,0.6788799999999942,1.0400784834231527,44.10180340493237,0.841439999999998,0.85,0.02687793649785313
113,27.63079521645866,0.6782449999999941,1.039558444181441,44.09386508031948,0.841809999999998,0.85,0.026940377767896064
114,27.573046854456262,0.677609999999994,1.0390386649593504,44.085928184605024,0.8421799999999979,0.85,0.027001570212538142
115,27.515419186530448,0.676974999999994,1.0385191456268708,44.0779927175318,0.8425499999999979,0.85,0.027061538808287378
116,27.457911960430597,0.676339999999994,1.0379998860540574,44.07005867884264,0.8429199999999979,0.85,0.02712030803212163
117,27.4005249244333,0.6757049999999939,1.0374808861110303,44.062126068280456,0.8432899999999979,0.85,0.0271779018714792
118,27.343257827341233,0.6750699999999938,1.0369621456679747,44.05419488558817,0.8436599999999979,0.85,0.027234343834049615
